original_path,original_name,issue_type,current_state,new_state,reason
C:\Users\suppo\Downloads\New Music\Top1000_Club\M83 Midnight City Official video.mp3,M83 Midnight City Official video.mp3,FALLBACK_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,"fallback parse, no improvement found"
C:\Users\suppo\Downloads\New Music\Top1000_Disco\MacArthur Park Donna Summer.mp3,MacArthur Park Donna Summer.mp3,FALLBACK_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,parse improved but low confidence: 0.6
C:\Users\suppo\Downloads\New Music\Top1000\Major Lazer - Cold Water.mp3,Major Lazer - Cold Water.mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
C:\Users\suppo\Downloads\New Music\Top1000_Club\Major Lazer - Cold Water.mp3,Major Lazer - Cold Water.mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Major Lazer - Cold Water.mp3,Major Lazer - Cold Water.mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
C:\Users\suppo\Downloads\New Music\Top1000_Country\Makin Plans by Miranda Lambert.mp3,Makin Plans by Miranda Lambert.mp3,FALLBACK_PARSE,HELD_PROBLEMS,REVIEW_REQUIRED,parse improved: by_separator conf=0.8
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\MARC HUDSON -「ASTRALIVE」(Official Video) ｜ Napalm Records.mp3,MARC HUDSON -「ASTRALIVE」(Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,HELD_PROBLEMS,illegal chars present but fix incomplete
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\MARC HUDSON -「STARBOUND STORIES」(Official Video) ｜ Napalm Records.mp3,MARC HUDSON -「STARBOUND STORIES」(Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,HELD_PROBLEMS,illegal chars present but fix incomplete
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\MARC HUDSON -「THE SIREN」(Official Video) ｜ Napalm Records.mp3,MARC HUDSON -「THE SIREN」(Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,HELD_PROBLEMS,illegal chars present but fix incomplete
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Maria Callas sings ＂Casta Diva＂.mp3,Maria Callas sings ＂Casta Diva＂.mp3,NO_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,no-parse: weak_recovery
C:\Users\suppo\Downloads\New Music\Top1000_Country\Mark Knopfler⧸Emmylou Harris - If This Is Goodbye.mp3,Mark Knopfler⧸Emmylou Harris - If This Is Goodbye.mp3,NO_CHANGE,HELD_PROBLEMS,REVIEW_REQUIRED,"proposed matches original, no rename needed"
C:\Users\suppo\Downloads\New Music\Top1000\Marshmello - Alone.mp3,Marshmello - Alone.mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
C:\Users\suppo\Downloads\New Music\Top1000_Club\Marshmello - Alone.mp3,Marshmello - Alone.mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
C:\Users\suppo\Downloads\New Music\Top1000\Martin Garrix - Animals (Official Video).mp3,Martin Garrix - Animals (Official Video).mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: content_suffix
C:\Users\suppo\Downloads\New Music\Top1000\Martin Garrix - Animals.mp3,Martin Garrix - Animals.mp3,EXACT_COLLISION,HELD_PROBLEMS,HELD_PROBLEMS,collision requires manual review
C:\Users\suppo\Downloads\New Music\Top1000_Country\Martin- Zac Brown Band Lyrics!.mp3,Martin- Zac Brown Band Lyrics!.mp3,FALLBACK_PARSE,HELD_PROBLEMS,REVIEW_REQUIRED,parse improved: hyphen_separator conf=0.8
C:\Users\suppo\Downloads\New Music\Top1000_Motown\Marvin Gaye ❤️ Let’s Get It On – Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.mp3,Marvin Gaye ❤️ Let’s Get It On – Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixed, high-confidence parse"
C:\Users\suppo\Downloads\New Music\Top1000_Motown\Marvin Gaye ❤️ Let’s Get It On – Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.temp.mp3,Marvin Gaye ❤️ Let’s Get It On – Greatest Hits Full Album ｜ Top 100 Motown Soul Classics.temp.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixed, high-confidence parse"
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MASTER P SONG ＂MISS MY HOMIES＂ IS A REAL TIMELESS CLASSIC.mp3,MASTER P SONG ＂MISS MY HOMIES＂ IS A REAL TIMELESS CLASSIC.mp3,FALLBACK_PARSE,HELD_PROBLEMS,REVIEW_REQUIRED,parse improved: known_artist_match conf=0.7
C:\Users\suppo\Downloads\New Music\Top1000\MC Fioti - Bum Bum Tam Tam ｜ Official Music Video.mp3,MC Fioti - Bum Bum Tam Tam ｜ Official Music Video.mp3,NO_CHANGE,HELD_PROBLEMS,REVIEW_REQUIRED,"proposed matches original, no rename needed"
C:\Users\suppo\Downloads\New Music\Top1000\MC Kevinho - Olha a Explosão ｜ Official Music Video.mp3,MC Kevinho - Olha a Explosão ｜ Official Music Video.mp3,NO_CHANGE,HELD_PROBLEMS,REVIEW_REQUIRED,"proposed matches original, no rename needed"
C:\Users\suppo\Downloads\New Music\Top1000_Country\Me And Your Cigarettes.mp3,Me And Your Cigarettes.mp3,FALLBACK_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,"fallback parse, no improvement found"
C:\Users\suppo\Downloads\New Music\Top1000\MEHNDI - SHADAA ｜ Diljit Dosanjh & Neeru Bajwa ｜ Shipra Goyal ｜ 21st June ｜ Punjabi Romantic Song.mp3,MEHNDI - SHADAA ｜ Diljit Dosanjh & Neeru Bajwa ｜ Shipra Goyal ｜ 21st June ｜ Punjabi Romantic Song.mp3,NO_CHANGE,HELD_PROBLEMS,REVIEW_REQUIRED,"proposed matches original, no rename needed"
C:\Users\suppo\Downloads\New Music\Top1000\Mello Buckzz x Dee Money - Grave Diggers ｜ Presented by No More Heroes.mp3,Mello Buckzz x Dee Money - Grave Diggers ｜ Presented by No More Heroes.mp3,NO_CHANGE,HELD_PROBLEMS,REVIEW_REQUIRED,"proposed matches original, no rename needed"
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Mercyful Fate ＂Come to the Sabbath＂.mp3,Mercyful Fate ＂Come to the Sabbath＂.mp3,NO_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,no-parse: weak_recovery
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Metal Daze.mp3,Metal Daze.mp3,NO_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,no-parse: unrecoverable
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Metallica-Master Of Puppets (Lyrics).mp3,Metallica-Master Of Puppets (Lyrics).mp3,NO_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,no-parse: weak_recovery
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Metallica： Enter Sandman (Official Music Video).mp3,Metallica： Enter Sandman (Official Music Video).mp3,ILLEGAL_CHAR,HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixed, high-confidence parse"
C:\Users\suppo\Downloads\New Music\Top1000\Metallica： Nothing Else Matters.mp3,Metallica： Nothing Else Matters.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixed, high-confidence parse"
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Metallica： One (Official Music Video).mp3,Metallica： One (Official Music Video).mp3,ILLEGAL_CHAR,HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixed, high-confidence parse"
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MF Doom-Rhymes Like Dimes.mp3,MF Doom-Rhymes Like Dimes.mp3,FALLBACK_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,"fallback parse, no improvement found"
C:\Users\suppo\Downloads\New Music\Top1000\Michael Jackson - Billie Jean.mp3,Michael Jackson - Billie Jean.mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
C:\Users\suppo\Downloads\New Music\Top1000_Disco\Michael Jackson - Billie Jean.mp3,Michael Jackson - Billie Jean.mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
C:\Users\suppo\Downloads\New Music\Top1000_Country\Mickey Newbury ： After All These Years.mp3,Mickey Newbury ： After All These Years.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixed, high-confidence parse"
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Midnight Rider ~ Willie Nelson.mp3,Midnight Rider ~ Willie Nelson.mp3,FALLBACK_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,"fallback parse, no improvement found"
"C:\Users\suppo\Downloads\New Music\Top1000_Blues\Mike Bloomfield, Al Kooper & Johnny Winter Its My Own Fault.mp3","Mike Bloomfield, Al Kooper & Johnny Winter Its My Own Fault.mp3",FALLBACK_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,"fallback parse, no improvement found"
C:\Users\suppo\Downloads\New Music\Top1000\Mike Posner - I Took A Pill In Ibiza.mp3,Mike Posner - I Took A Pill In Ibiza.mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
C:\Users\suppo\Downloads\New Music\Top1000_Club\Mike Posner - I Took A Pill In Ibiza.mp3,Mike Posner - I Took A Pill In Ibiza.mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
C:\Users\suppo\Downloads\New Music\Top1000\Mile Ho Tum - Reprise Version ｜ Neha Kakkar ｜ Tony Kakkar ｜ Fever ｜ Gaurav Jang.mp3,Mile Ho Tum - Reprise Version ｜ Neha Kakkar ｜ Tony Kakkar ｜ Fever ｜ Gaurav Jang.mp3,NO_CHANGE,HELD_PROBLEMS,REVIEW_REQUIRED,"proposed matches original, no rename needed"
C:\Users\suppo\Downloads\New Music\Top1000_Club\Mind Mirage.mp3,Mind Mirage.mp3,NO_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,no-parse: unrecoverable
C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Bad Booty ｜ Official Video.mp3,MIRA - Bad Booty ｜ Official Video.mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Bad Booty ｜ Official Video.mp3,MIRA - Bad Booty ｜ Official Video.mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Come With Me.mp3,MIRA - Come With Me.mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Come With Me.mp3,MIRA - Come With Me.mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Duro ｜ Lyric Video.mp3,MIRA - Duro ｜ Lyric Video.mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Duro ｜ Lyric Video.mp3,MIRA - Duro ｜ Lyric Video.mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Ladida ｜ Lyric Video.mp3,MIRA - Ladida ｜ Lyric Video.mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Ladida ｜ Lyric Video.mp3,MIRA - Ladida ｜ Lyric Video.mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Love Again.mp3,MIRA - Love Again.mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Love Again.mp3,MIRA - Love Again.mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
C:\Users\suppo\Downloads\New Music\Top1000_Opera\MIRA - Love Again.mp3,MIRA - Love Again.mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
"C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Ring, Ring ｜ Official Video.mp3","MIRA - Ring, Ring ｜ Official Video.mp3",EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MIRA - Ring, Ring ｜ Official Video.mp3","MIRA - Ring, Ring ｜ Official Video.mp3",EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\MIRA - Ring, Ring ｜ Official Video.mp3","MIRA - Ring, Ring ｜ Official Video.mp3",EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: subfolder_suffix
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert- Another Heartache.mp3,Miranda Lambert- Another Heartache.mp3,FALLBACK_PARSE,HELD_PROBLEMS,REVIEW_REQUIRED,parse improved: hyphen_separator conf=0.8
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert- Mama Im Alright.mp3,Miranda Lambert- Mama Im Alright.mp3,FALLBACK_PARSE,HELD_PROBLEMS,REVIEW_REQUIRED,parse improved: hyphen_separator conf=0.8
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert-Lyin Here.mp3,Miranda Lambert-Lyin Here.mp3,NO_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,no-parse: unrecoverable
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert-Something That I Like About A Honky Tonk.mp3,Miranda Lambert-Something That I Like About A Honky Tonk.mp3,FALLBACK_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,"fallback parse, no improvement found"
C:\Users\suppo\Downloads\New Music\Top1000_Country\Missing Me Some You by Toby Keith.mp3,Missing Me Some You by Toby Keith.mp3,FALLBACK_PARSE,HELD_PROBLEMS,REVIEW_REQUIRED,parse improved: by_separator conf=0.8
C:\Users\suppo\Downloads\New Music\Top1000\Mizxy Slime - Angel Wings ｜ MizxySlime.com.mp3,Mizxy Slime - Angel Wings ｜ MizxySlime.com.mp3,NO_CHANGE,HELD_PROBLEMS,REVIEW_REQUIRED,"proposed matches original, no rename needed"
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Shook Ones, Pt. II (Official HD Video).mp3","Mobb Deep - Shook Ones, Pt. II (Official HD Video).mp3",EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: content_suffix
"C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Shook Ones, Pt. II.mp3","Mobb Deep - Shook Ones, Pt. II.mp3",EXACT_COLLISION,HELD_PROBLEMS,HELD_PROBLEMS,collision requires manual review
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Survival of the Fittest (Official HD Video).mp3,Mobb Deep - Survival of the Fittest (Official HD Video).mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: content_suffix
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Survival of the Fittest.mp3,Mobb Deep - Survival of the Fittest.mp3,EXACT_COLLISION,HELD_PROBLEMS,HELD_PROBLEMS,collision requires manual review
C:\Users\suppo\Downloads\New Music\Top1000_Country\MOCKINGBIRD -Toby Keith and his daughter Krystal.mp3,MOCKINGBIRD -Toby Keith and his daughter Krystal.mp3,FALLBACK_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,"fallback parse, no improvement found"
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\MOLLY HATCHET-CHARLIE DANIELS Free Bird (Lynyrd Skynyrd cover).mp3,MOLLY HATCHET-CHARLIE DANIELS Free Bird (Lynyrd Skynyrd cover).mp3,FALLBACK_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,"fallback parse, no improvement found"
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Momurda.mp3,Momurda.mp3,NO_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,no-parse: unrecoverable
C:\Users\suppo\Downloads\New Music\Top1000_Country\More Trucks Than Cars-Craig Morgan.mp3,More Trucks Than Cars-Craig Morgan.mp3,FALLBACK_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,"fallback parse, no improvement found"
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mos Def： Ms Fat Booty - Black On Both Sides.mp3,Mos Def： Ms Fat Booty - Black On Both Sides.mp3,NO_CHANGE,HELD_PROBLEMS,REVIEW_REQUIRED,"proposed matches original, no rename needed"
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Motown Greatest Hits 🎙️ Marvin Gaye, Etta James, Smokey Robinson ｜ Soul & R&B Classics Forever.mp3","Motown Greatest Hits 🎙️ Marvin Gaye, Etta James, Smokey Robinson ｜ Soul & R&B Classics Forever.mp3",ILLEGAL_CHAR,HELD_PROBLEMS,HELD_PROBLEMS,illegal chars present but fix incomplete
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Motown Soul Legends 🎙️ Marvin Gaye, James Brown, Smokey Robinson ... ｜ Greatest Hits of All Time.mp3","Motown Soul Legends 🎙️ Marvin Gaye, James Brown, Smokey Robinson ... ｜ Greatest Hits of All Time.mp3",ILLEGAL_CHAR,HELD_PROBLEMS,HELD_PROBLEMS,illegal chars present but fix incomplete
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Motown Soul Legends 🎙️ Marvin Gaye, James Brown, Smokey Robinson ... ｜ Greatest Hits of All Time.temp.mp3","Motown Soul Legends 🎙️ Marvin Gaye, James Brown, Smokey Robinson ... ｜ Greatest Hits of All Time.temp.mp3",ILLEGAL_CHAR,HELD_PROBLEMS,HELD_PROBLEMS,illegal chars present but fix incomplete
"C:\Users\suppo\Downloads\New Music\Top1000_Classical\Mozart, Ah! vous dirai je maman Twinkle Twinkle, Little Star KV 265.mp3","Mozart, Ah! vous dirai je maman Twinkle Twinkle, Little Star KV 265.mp3",FALLBACK_PARSE,HELD_PROBLEMS,REVIEW_REQUIRED,parse improved: comma_separator conf=0.8
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\Mozart： Don Giovanni, K. 527 ⧸ Act 1 - ＂Là ci darem la mano＂.mp3","Mozart： Don Giovanni, K. 527 ⧸ Act 1 - ＂Là ci darem la mano＂.mp3",ILLEGAL_CHAR,HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixed, high-confidence parse"
C:\Users\suppo\Downloads\New Music\Top1000_Blues\muddy waters all aboard.mp3,muddy waters all aboard.mp3,FALLBACK_PARSE,HELD_PROBLEMS,REVIEW_REQUIRED,parse improved: known_artist_match conf=0.7
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Muddy Waters ~ My Home Is In The Delta.mp3,Muddy Waters ~ My Home Is In The Delta.mp3,FALLBACK_PARSE,HELD_PROBLEMS,REVIEW_REQUIRED,parse improved: known_artist_match conf=0.7
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Muddy Waters ＂Trouble No More＂ 1974.mp3,Muddy Waters ＂Trouble No More＂ 1974.mp3,NO_PARSE,HELD_PROBLEMS,REVIEW_REQUIRED,recovered: unicode_cleanup+known_artist_match
C:\Users\suppo\Downloads\New Music\Top1000_Country\My Best Friend~Tim McGraw Lyrics.mp3,My Best Friend~Tim McGraw Lyrics.mp3,FALLBACK_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,"fallback parse, no improvement found"
C:\Users\suppo\Downloads\New Music\Top1000\My Girl.mp3,My Girl.mp3,NO_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,no-parse: unrecoverable
C:\Users\suppo\Downloads\New Music\Top1000_Jazz\My Way.mp3,My Way.mp3,NO_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,no-parse: unrecoverable
C:\Users\suppo\Downloads\New Music\Top1000\Mychael 4.Babilonia.mp3,Mychael 4.Babilonia.mp3,NO_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,no-parse: unrecoverable
"C:\Users\suppo\Downloads\New Music\Top1000\MysticBoogie by Bantunani ＂ode to Joy, hymne à la joie New album - Musicalist＂.mp3","MysticBoogie by Bantunani ＂ode to Joy, hymne à la joie New album - Musicalist＂.mp3",NO_PARSE,HELD_PROBLEMS,REVIEW_REQUIRED,recovered: unicode_cleanup+standard
C:\Users\suppo\Downloads\New Music\Top1000_Club\N4sty.mp3,N4sty.mp3,NO_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,no-parse: unrecoverable
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - Hate Me Now (Official HD Video) ft. Puff Daddy.mp3,Nas - Hate Me Now (Official HD Video) ft. Puff Daddy.mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: content_suffix
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - Hate Me Now ft. Puff Daddy.mp3,Nas - Hate Me Now ft. Puff Daddy.mp3,EXACT_COLLISION,HELD_PROBLEMS,HELD_PROBLEMS,collision requires manual review
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - Nas Is Like (Official Video).mp3,Nas - Nas Is Like (Official Video).mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: content_suffix
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - Nas Is Like.mp3,Nas - Nas Is Like.mp3,EXACT_COLLISION,HELD_PROBLEMS,HELD_PROBLEMS,collision requires manual review
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Nat King Cole, Ella Fitzgerald, Frank Sinatra, Dean Martin ｜ Old Jazz Legends.mp3","Nat King Cole, Ella Fitzgerald, Frank Sinatra, Dean Martin ｜ Old Jazz Legends.mp3",ILLEGAL_CHAR,HELD_PROBLEMS,HELD_PROBLEMS,illegal chars present but fix incomplete
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty by Nature - Hip Hop Hooray (Official Music Video).mp3,Naughty by Nature - Hip Hop Hooray (Official Music Video).mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: content_suffix
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty by Nature - Hip Hop Hooray.mp3,Naughty by Nature - Hip Hop Hooray.mp3,EXACT_COLLISION,HELD_PROBLEMS,HELD_PROBLEMS,collision requires manual review
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty By Nature - O.P.P. (Official Music Video) [HD].mp3,Naughty By Nature - O.P.P. (Official Music Video) [HD].mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: content_suffix
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Naughty By Nature - O.P.P..mp3,Naughty By Nature - O.P.P..mp3,EXACT_COLLISION,HELD_PROBLEMS,HELD_PROBLEMS,collision requires manual review
C:\Users\suppo\Downloads\New Music\Top1000_Club\Nebula.mp3,Nebula.mp3,NO_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,no-parse: unrecoverable
"C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Neil Young- My My, Hey Hey (Out Of The Blue).mp3","Neil Young- My My, Hey Hey (Out Of The Blue).mp3",FALLBACK_PARSE,HELD_PROBLEMS,REVIEW_REQUIRED,parse improved: hyphen_separator conf=0.8
C:\Users\suppo\Downloads\New Music\Top1000_Country\Neon Blue ~ The Mavericks.mp3,Neon Blue ~ The Mavericks.mp3,FALLBACK_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,parse improved but low confidence: 0.6
C:\Users\suppo\Downloads\New Music\Top1000\NICOLUKAS ｜ Bebe$uki ｜ Video Oficial.mp3,NICOLUKAS ｜ Bebe$uki ｜ Video Oficial.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,HELD_PROBLEMS,illegal chars present but fix incomplete
"C:\Users\suppo\Downloads\New Music\Top1000_Country\Nights I Cant Remember, Friends Ill Never Forget by Toby Keith.mp3","Nights I Cant Remember, Friends Ill Never Forget by Toby Keith.mp3",FALLBACK_PARSE,HELD_PROBLEMS,REVIEW_REQUIRED,parse improved: by_separator conf=0.8
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Nirvana - Smells Like Teen Spirit (Official Music Video).mp3,Nirvana - Smells Like Teen Spirit (Official Music Video).mp3,EXACT_COLLISION,HELD_PROBLEMS,REVIEW_REQUIRED,collision disambiguated: content_suffix
C:\Users\suppo\Downloads\New Music\Top1000\Nirvana - Smells Like Teen Spirit.mp3,Nirvana - Smells Like Teen Spirit.mp3,EXACT_COLLISION,HELD_PROBLEMS,HELD_PROBLEMS,collision requires manual review
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\No Vaseline.mp3,No Vaseline.mp3,NO_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,no-parse: unrecoverable
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Notorious Thugs.mp3,Notorious Thugs.mp3,NO_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,no-parse: unrecoverable
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Outlaws Ghost Riders In The Sky.mp3,Outlaws Ghost Riders In The Sky.mp3,FALLBACK_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,"fallback parse, no improvement found"
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Over the Mountain.mp3,Over the Mountain.mp3,NO_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,no-parse: unrecoverable
C:\Users\suppo\Downloads\New Music\Top1000\Ozuna - Se Preparó ｜ Odisea.mp3,Ozuna - Se Preparó ｜ Odisea.mp3,NO_CHANGE,HELD_PROBLEMS,REVIEW_REQUIRED,"proposed matches original, no rename needed"
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\OZZY OSBOURNE - ＂No More Tears＂ (Official Video).mp3,OZZY OSBOURNE - ＂No More Tears＂ (Official Video).mp3,NO_PARSE,HELD_PROBLEMS,REVIEW_REQUIRED,recovered: unicode_cleanup+standard
C:\Users\suppo\Downloads\New Music\Top1000\PAIN IS LIFE.mp3,PAIN IS LIFE.mp3,NO_PARSE,HELD_PROBLEMS,HELD_PROBLEMS,no-parse: unrecoverable
