original_path,original_name,current_state,classification,reason,confidence,collision_status,duplicate_risk,duplicate_state,file_exists,phase7_decision,phase7_eligible
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\DOMINUM - The Circus Is In Town (Official Video) ｜ Napalm Records.temp.mp3,DOMINUM - The Circus Is In Town (Official Video) ｜ Napalm Records.temp.mp3,REVIEW_REQUIRED,LOW_VALUE,junk/stem/temp filename: DOMINUM - The Circus Is In Town (Officia,1.0,illegal_chars,near_duplicate,RESOLVED_ALTERNATE,yes,approve_alternate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Don Williams ~ No Use Running ~.mp3,Don Williams ~ No Use Running ~.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Don Williams ~ Shes With Me ~.mp3,Don Williams ~ Shes With Me ~.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Don Williams ~~The First Fool In Line ~~.mp3,Don Williams ~~The First Fool In Line ~~.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000\Dr. Dre - Still D.R.E. ft. Snoop Dogg.mp3,Dr. Dre - Still D.R.E. ft. Snoop Dogg.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,dup needs review (NEEDS_REVIEW),1.0,COLLISION (2 files),exact_collision,NEEDS_REVIEW,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Dr. Dre - Still D.R.E. ft. Snoop Dogg.mp3,Dr. Dre - Still D.R.E. ft. Snoop Dogg.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,COMPLEX_DUPLICATE should be in HELD,1.0,COLLISION (2 files),exact_collision,COMPLEX_DUPLICATE,yes,hold,no
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Dream Theater - ＂Pull Me Under＂.mp3,Dream Theater - ＂Pull Me Under＂.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,"zero confidence, unparseable",0.0,low_confidence,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Country\Dwight Yoakam - ＂Waterfall＂.mp3,Dwight Yoakam - ＂Waterfall＂.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,"zero confidence, unparseable",0.0,low_confidence,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Country\Easton Corbin - A Little More Country Than That (Official Video).mp3,Easton Corbin - A Little More Country Than That (Official Video).mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_alternate",1.0,COLLISION (2 files),exact_collision,RESOLVED_ALTERNATE,yes,approve_alternate,yes
C:\Users\suppo\Downloads\New Music\Top1000\Edine - 24⧸7.mp3,Edine - 24⧸7.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,no_change,none,,yes,approve_primary,yes
"C:\Users\suppo\Downloads\New Music\Top1000_Classical\Edvard Grieg, In the Hall of the Mountain King from ＂Peer Gynt＂.mp3","Edvard Grieg, In the Hall of the Mountain King from ＂Peer Gynt＂.mp3",REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Blues\elvis presley blue suede shoes color.mp3,elvis presley blue suede shoes color.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000\Emile Mosseri - ＂My Greedy Heart＂.mp3,Emile Mosseri - ＂My Greedy Heart＂.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,"zero confidence, unparseable",0.0,low_confidence,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Lose Yourself.mp3,Eminem - Lose Yourself.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,dup needs review (NEEDS_REVIEW),1.0,COLLISION (2 files),exact_collision,NEEDS_REVIEW,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - Lose Yourself.mp3,Eminem - Lose Yourself.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,COMPLEX_DUPLICATE should be in HELD,1.0,COLLISION (2 files),exact_collision,COMPLEX_DUPLICATE,yes,hold,no
C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Mockingbird.mp3,Eminem - Mockingbird.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,dup needs review (NEEDS_REVIEW),1.0,COLLISION (2 files),exact_collision,NEEDS_REVIEW,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - Mockingbird.mp3,Eminem - Mockingbird.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,COMPLEX_DUPLICATE should be in HELD,1.0,COLLISION (2 files),exact_collision,COMPLEX_DUPLICATE,yes,hold,no
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - My Name Is (Official Music Video).mp3,Eminem - My Name Is (Official Music Video).mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_alternate",1.0,COLLISION (2 files),exact_collision,RESOLVED_ALTERNATE,yes,approve_alternate,yes
C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Rap God.mp3,Eminem - Rap God.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,dup needs review (NEEDS_REVIEW),1.0,COLLISION (2 files),exact_collision,NEEDS_REVIEW,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - Rap God.mp3,Eminem - Rap God.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,COMPLEX_DUPLICATE should be in HELD,1.0,COLLISION (2 files),exact_collision,COMPLEX_DUPLICATE,yes,hold,no
C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Without Me.mp3,Eminem - Without Me.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,dup needs review (NEEDS_REVIEW),1.0,COLLISION (2 files),exact_collision,NEEDS_REVIEW,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - Without Me.mp3,Eminem - Without Me.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,COMPLEX_DUPLICATE should be in HELD,1.0,COLLISION (2 files),exact_collision,COMPLEX_DUPLICATE,yes,hold,no
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem ⧸ Nail in the coffin.mp3,Eminem ⧸ Nail in the coffin.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,"illegal chars fixable, conf=0.3",0.3,illegal_chars,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EXIT EDEN - Femme Fatale (Official Video) ｜ Napalm Records.mp3,EXIT EDEN - Femme Fatale (Official Video) ｜ Napalm Records.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,illegal_chars,near_duplicate,RESOLVED_PRIMARY,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EXIT EDEN - Femme Fatale (Official Video) ｜ Napalm Records.temp.mp3,EXIT EDEN - Femme Fatale (Official Video) ｜ Napalm Records.temp.mp3,REVIEW_REQUIRED,LOW_VALUE,junk/stem/temp filename: EXIT EDEN - Femme Fatale (Official Video,1.0,illegal_chars,near_duplicate,RESOLVED_ALTERNATE,yes,approve_alternate,yes
"C:\Users\suppo\Downloads\New Music\Top1000\Fehr Rivas, Aleks Syntek- INMORTAL.mp3","Fehr Rivas, Aleks Syntek- INMORTAL.mp3",REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Find Yourself by Brad Paisley.mp3,Find Yourself by Brad Paisley.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Frank Sinatra, Nat King Cole, Ray Charles 🎷The Ultimate Jazz Playlist 🎶 Jazz Classics 50s 60s 70s.mp3","Frank Sinatra, Nat King Cole, Ray Charles 🎷The Ultimate Jazz Playlist 🎶 Jazz Classics 50s 60s 70s.mp3",REVIEW_REQUIRED,MISCLASSIFIED_HELD,COMPLEX_DUPLICATE should be in HELD,0.3,low_confidence,similar_title,COMPLEX_DUPLICATE,yes,hold,no
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Frank Sinatra, Ray Charles, Nat King Cole 🎷The Ultimate Jazz Playlist 🎶 Jazz Classics 50s 60s 70s.mp3","Frank Sinatra, Ray Charles, Nat King Cole 🎷The Ultimate Jazz Playlist 🎶 Jazz Classics 50s 60s 70s.mp3",REVIEW_REQUIRED,CLEAN_REVIEW,dup needs review (NEEDS_REVIEW),0.3,low_confidence,similar_title,NEEDS_REVIEW,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Classical\Franz Joseph Haydn - ＂Surprise＂.mp3,Franz Joseph Haydn - ＂Surprise＂.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Classical\Franz Liszt ~ Prelude to Transcendental Etudes.mp3,Franz Liszt ~ Prelude to Transcendental Etudes.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
"C:\Users\suppo\Downloads\New Music\Top1000\Fridayy, Chris Brown - ＂Dont Give It Away＂.mp3","Fridayy, Chris Brown - ＂Dont Give It Away＂.mp3",REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Fugees - Fu-Gee-La (Official HD Video).mp3,Fugees - Fu-Gee-La (Official HD Video).mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_alternate",1.0,COLLISION (2 files),exact_collision,RESOLVED_ALTERNATE,yes,approve_alternate,yes
C:\Users\suppo\Downloads\New Music\Top1000\Fun.： We Are Young ft. Janelle Monáe.mp3,Fun.： We Are Young ft. Janelle Monáe.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,"illegal chars fixable, conf=0.3",0.3,illegal_chars,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Gangstarr-Above The Clouds.mp3,Gangstarr-Above The Clouds.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_alternate",0.0,no_change,near_duplicate,RESOLVED_ALTERNATE,yes,approve_alternate,yes
C:\Users\suppo\Downloads\New Music\Top1000\George Michael - Careless Whisper (Official 4K Video).mp3,George Michael - Careless Whisper (Official 4K Video).mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_alternate",1.0,COLLISION (2 files),exact_collision,RESOLVED_ALTERNATE,yes,approve_alternate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait Thats My Kind Of Woman.mp3,George Strait Thats My Kind Of Woman.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Geto Boys-Mind Playing Tricks on Me.mp3,Geto Boys-Mind Playing Tricks on Me.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_alternate",0.3,low_confidence,near_duplicate,RESOLVED_ALTERNATE,yes,approve_alternate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ghostface Killah： winter warz.mp3,Ghostface Killah： winter warz.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,"illegal chars fixable, conf=0.3",0.3,illegal_chars,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Gluck： Orfeo ed Euridice ＂Che Faro Senza Euridice？＂ M. Horne.mp3,Gluck： Orfeo ed Euridice ＂Che Faro Senza Euridice？＂ M. Horne.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,"illegal chars fixable, conf=0.3",0.3,illegal_chars,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Gregg Allman- I'm No Angel.mp3,Gregg Allman- I'm No Angel.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000\Guru Randhawa： High Rated Gabru Official Song ｜ DirectorGifty ｜ Bhushan Kumar ｜ T-Series.mp3,Guru Randhawa： High Rated Gabru Official Song ｜ DirectorGifty ｜ Bhushan Kumar ｜ T-Series.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,"illegal chars fixable, conf=0.3",0.3,illegal_chars,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000\GuttaTV- Straight Drop.mp3,GuttaTV- Straight Drop.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,"zero confidence, unparseable",0.0,no_change,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMERFALL - Hammer Of Dawn (Official Video) ｜ Napalm Records.mp3,HAMMERFALL - Hammer Of Dawn (Official Video) ｜ Napalm Records.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,illegal_chars,near_duplicate,RESOLVED_PRIMARY,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMERFALL - Hammer Of Dawn (Official Video) ｜ Napalm Records.temp.mp3,HAMMERFALL - Hammer Of Dawn (Official Video) ｜ Napalm Records.temp.mp3,REVIEW_REQUIRED,LOW_VALUE,junk/stem/temp filename: HAMMERFALL - Hammer Of Dawn (Official Vi,1.0,illegal_chars,near_duplicate,RESOLVED_ALTERNATE,yes,approve_alternate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Handel - Xerxes： Ombra Mai Fu.mp3,Handel - Xerxes： Ombra Mai Fu.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,no_change,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Hideaway by John Mayall bluesbreakers & Eric Clapton.mp3,Hideaway by John Mayall bluesbreakers & Eric Clapton.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\House of Pain - Jump Around (Official 4K Music Video).mp3,House of Pain - Jump Around (Official 4K Music Video).mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_alternate",1.0,COLLISION (2 files),exact_collision,RESOLVED_ALTERNATE,yes,approve_alternate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Howlin Wolf- Killing Floor.mp3,Howlin Wolf- Killing Floor.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Classical\Händel： Harmonious Blacksmith.mp3,Händel： Harmonious Blacksmith.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,"zero confidence, unparseable",0.0,no_change,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ice T Colors.mp3,Ice T Colors.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,"zero confidence, unparseable",0.0,no_change,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Iced Earth- coming curse.mp3,Iced Earth- coming curse.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000\Imagine Dragons - Believer.mp3,Imagine Dragons - Believer.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,dup needs review (NEEDS_REVIEW),1.0,COLLISION (2 files),exact_collision,NEEDS_REVIEW,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Club\Imagine Dragons - Believer.mp3,Imagine Dragons - Believer.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,COMPLEX_DUPLICATE should be in HELD,1.0,COLLISION (2 files),exact_collision,COMPLEX_DUPLICATE,yes,hold,no
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Classics 50s 60s 70s🎶Frank Sinatra, Louis Armstrong, Nat King Cole🎷Warm vintage jazz melodies.mp3","Jazz Classics 50s 60s 70s🎶Frank Sinatra, Louis Armstrong, Nat King Cole🎷Warm vintage jazz melodies.mp3",REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,near_duplicate,RESOLVED_PRIMARY,yes,approve_primary,yes
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Classics 50s 60s 70s🎶Frank Sinatra, Louis Armstrong, Nat King Cole🎷Warm vintage jazz melodies.temp.mp3","Jazz Classics 50s 60s 70s🎶Frank Sinatra, Louis Armstrong, Nat King Cole🎷Warm vintage jazz melodies.temp.mp3",REVIEW_REQUIRED,LOW_VALUE,"junk/stem/temp filename: Jazz Classics 50s 60s 70s🎶Frank Sinatra,",0.3,low_confidence,near_duplicate,,yes,keep_review,no
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Classics 50s-60s-70s 🎶🎷Nat King Cole, Louis Armstrong, Ray Charles, Frank Sinatra.mp3","Jazz Classics 50s-60s-70s 🎶🎷Nat King Cole, Louis Armstrong, Ray Charles, Frank Sinatra.mp3",REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,near_duplicate,RESOLVED_PRIMARY,yes,approve_primary,yes
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Classics 50s-60s-70s 🎶🎷Nat King Cole, Louis Armstrong, Ray Charles, Frank Sinatra.temp.mp3","Jazz Classics 50s-60s-70s 🎶🎷Nat King Cole, Louis Armstrong, Ray Charles, Frank Sinatra.temp.mp3",REVIEW_REQUIRED,LOW_VALUE,junk/stem/temp filename: Jazz Classics 50s-60s-70s 🎶🎷Nat King Col,0.3,low_confidence,near_duplicate,RESOLVED_ALTERNATE,yes,approve_alternate,yes
"C:\Users\suppo\Downloads\New Music\Top1000\Jesús Alonso, La Fe de Vivir, canción de superación, para fluir con la vida. #musicaconsciente #fe.mp3","Jesús Alonso, La Fe de Vivir, canción de superación, para fluir con la vida. #musicaconsciente #fe.mp3",REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Johnny Copeland on acoustic guitar： Flying High.mp3,Johnny Copeland on acoustic guitar： Flying High.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,"illegal chars fixable, conf=0.3",0.3,illegal_chars,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Johnny Winter ⧸ Mean Mistreater.mp3,Johnny Winter ⧸ Mean Mistreater.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,"illegal chars fixable, conf=0.3",0.3,illegal_chars,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Johnny Winter ⧸ Third Degree.mp3,Johnny Winter ⧸ Third Degree.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,"illegal chars fixable, conf=0.3",0.3,illegal_chars,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Johnny ＂Clyde＂ Copeland- Rock Me Baby- Part 1.mp3,Johnny ＂Clyde＂ Copeland- Rock Me Baby- Part 1.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
"C:\Users\suppo\Downloads\New Music\Top1000_Country\Josh Turner, Silver Wings.mp3","Josh Turner, Silver Wings.mp3",REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Judas Priest- Freewheel Burning with lyrics.mp3,Judas Priest- Freewheel Burning with lyrics.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Judas Priest- The Sentinel with lyrics.mp3,Judas Priest- The Sentinel with lyrics.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Junior Wells Hoodoman Blues.mp3,Junior Wells Hoodoman Blues.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Just to See You Smile Lyrics By Tim McGraw.mp3,Just to See You Smile Lyrics By Tim McGraw.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kacey Musgraves - Biscuits (Official Lyric Video).mp3,Kacey Musgraves - Biscuits (Official Lyric Video).mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_alternate",1.0,COLLISION (2 files),exact_collision,RESOLVED_ALTERNATE,yes,approve_alternate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\KAMELOT - Eventide (Official Video) ｜ Napalm Records.mp3,KAMELOT - Eventide (Official Video) ｜ Napalm Records.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_alternate",1.0,COLLISION (2 files),exact_collision,RESOLVED_ALTERNATE,yes,approve_alternate,yes
C:\Users\suppo\Downloads\New Music\Top1000\Katy Perry Last Friday Night Lyrics.mp3,Katy Perry Last Friday Night Lyrics.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Keb Mo ⧸ Dangerous Mood.mp3,Keb Mo ⧸ Dangerous Mood.mp3,REVIEW_REQUIRED,CLEAN_REVIEW,"illegal chars fixable, conf=0.3",0.3,illegal_chars,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000\Kelsie Kimberlin - Road Trip ｜ #standwithukraine.mp3,Kelsie Kimberlin - Road Trip ｜ #standwithukraine.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,no_change,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney The Life.mp3,Kenny Chesney The Life.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney ~ A Lot Of Things Different.mp3,Kenny Chesney ~ A Lot Of Things Different.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney- Better As A Memory.mp3,Kenny Chesney- Better As A Memory.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
"C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney- Nowhere To Go, Nowere To Be.mp3","Kenny Chesney- Nowhere To Go, Nowere To Be.mp3",REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000\Kingzlee - Recipe ｜ Pressplay.mp3,Kingzlee - Recipe ｜ Pressplay.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,no_change,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Kiss Black Diamond.mp3,Kiss Black Diamond.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,"zero confidence, unparseable",0.0,no_change,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Kiss Deuce lyrics.mp3,Kiss Deuce lyrics.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.0,no_change,near_duplicate,RESOLVED_PRIMARY,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Kiss Deuce lyrics.temp.mp3,Kiss Deuce lyrics.temp.mp3,REVIEW_REQUIRED,MISCLASSIFIED_HELD,file no longer exists (Phase 6 renamed),0.0,no_change,near_duplicate,RESOLVED_ALTERNATE,no,approve_alternate,no
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\La Traviata ＂Addio, del passato＂ by Anna Netrebko. Russian subtitles.mp3","La Traviata ＂Addio, del passato＂ by Anna Netrebko. Russian subtitles.mp3",REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\La Traviata： “Libiamo, ne’ lieti calici”.mp3","La Traviata： “Libiamo, ne’ lieti calici”.mp3",REVIEW_REQUIRED,CLEAN_REVIEW,"illegal chars fixable, conf=0.3",0.3,illegal_chars,none,,yes,keep_review,no
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Leoncavallo - Pagliacci： Vesti La Giubba.mp3,Leoncavallo - Pagliacci： Vesti La Giubba.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",1.0,no_change,none,,yes,approve_primary,yes
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Little Willie John -You Hurt Me.mp3,Little Willie John -You Hurt Me.mp3,REVIEW_REQUIRED,MISCLASSIFIED_READY,"eligible for promotion, decision=approve_primary",0.3,low_confidence,none,,yes,approve_primary,yes
